Sheet,Period,Profile,Fund_Name,ISIN,Initial_Price,Final_Price,Return_Pct,Weight,Weighted_Return
UTMOST,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil B,Canaccord Genuity Opportunity,IE00B3BRDK12,2.88,2.95,0.024306,0.6,0.014584
UTMOST,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil B,Canaccord Genuity Opportunity,IE00B3BRDK12,2.95,2.89,-0.020339,0.6,-0.012203
UTMOST,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil B,JPMorgan US Bond,LU0070215933,240.88,243.38,0.010379,0.2,0.002076
UTMOST,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil B,JPMorgan US Bond,LU0070215933,243.38,239.94,-0.014134,0.2,-0.002827
UTMOST,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil B,Jupiter Dynamic Bond,LU0853555463,13.45,13.53,0.005948,0.2,0.00119
UTMOST,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil B,Jupiter Dynamic Bond,LU0853555463,13.53,13.35,-0.013304,0.2,-0.002661
UTMOST,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil C,Canaccord Genuity Opportunity,IE00B3BRDK12,2.88,2.95,0.024306,0.55,0.013368
UTMOST,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil C,Canaccord Genuity Opportunity,IE00B3BRDK12,2.95,2.89,-0.020339,0.55,-0.011186
UTMOST,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil C,Guinness Global Innovators,IE00BQXX3F31,27.19,28.04,0.031261,0.15,0.004689
UTMOST,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil C,Guinness Global Innovators,IE00BQXX3F31,28.04,27.44,-0.021398,0.15,-0.00321
UTMOST,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil C,Invesco Global Healthcare Innovation,LU1775952176,233.88,234.32,0.001881,0.1,0.000188
UTMOST,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil C,Invesco Global Healthcare Innovation,LU1775952176,234.32,219.55,-0.063033,0.1,-0.006303
UTMOST,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil C,JPMorgan US Bond,LU0070215933,240.88,243.38,0.010379,0.1,0.001038
UTMOST,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil C,JPMorgan US Bond,LU0070215933,243.88,239.94,-0.016155,0.1,-0.001615
UTMOST,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil C,Jupiter Dynamic Bond,LU0853555463,13.45,13.53,0.005948,0.1,0.000595
UTMOST,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil C,Jupiter Dynamic Bond,LU0853555463,13.53,13.35,-0.013304,0.1,-0.00133
UTMOST,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil D,Canaccord Genuity Opportunity,IE00B3BRDK12,2.88,2.95,0.024306,0.55,0.013368
UTMOST,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil D,Canaccord Genuity Opportunity,IE00B3BRDK12,2.95,2.89,-0.020339,0.55,-0.011186
UTMOST,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil D,Guinness Global Innovators,IE00BQXX3F31,27.19,28.04,0.031261,0.2,0.006252
UTMOST,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil D,Guinness Global Innovators,IE00BQXX3F31,28.04,27.44,-0.021398,0.2,-0.00428
UTMOST,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil D,BlackRock Sustainable Energy,LU0124384867,16.41,16.53,0.007313,0.1,0.000731
UTMOST,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil D,BlackRock Sustainable Energy,LU0124384867,16.53,15.59,-0.056866,0.1,-0.005687
UTMOST,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil D,Invesco Global Healthcare Innovation,LU1775952176,233.88,234.32,0.001881,0.15,0.000282
UTMOST,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil D,Invesco Global Healthcare Innovation,LU1775952176,234.32,219.55,-0.063033,0.15,-0.009455
UTMOST,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil A,Schroder ISF US Dollar Liquidity,LU0136043808,122.51,122.93,0.003428,0.5,0.001714
UTMOST,Portafolio Modelo Enero 2025 - Febrero 2025,Perfil A,Schroder ISF US Dollar Liquidity,LU0136043808,122.93,123.32,0.003173,0.5,0.001587
UTMOST,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil A,Ninety One GSF US Dollar Money,LU0345758782,20.38,19.99,-0.019136,0.5,-0.009568
UTMOST,Portafolio Modelo Enero 2025 - Febrero 2025,Perfil A,Ninety One GSF US Dollar Money,LU0345758782,19.99,20.05,0.003002,0.5,0.001501
UTMOST,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil B,Canaccord Genuity Opportunity,IE00B3BRDK12,2.89,2.96,0.024221,0.6,0.014533
UTMOST,Portafolio Modelo Enero 2025 - Febrero 2025,Perfil B,Canaccord Genuity Opportunity,IE00B3BRDK12,2.96,2.94,-0.006757,0.6,-0.004054
UTMOST,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil B,JPMorgan US Bond,LU0070215933,239.94,241.27,0.005543,0.2,0.001109
UTMOST,Portafolio Modelo Enero 2025 - Febrero 2025,Perfil B,JPMorgan US Bond,LU0070215933,241.27,245.13,0.015999,0.2,0.0032
UTMOST,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil B,Jupiter Dynamic Bond,LU0853555463,13.35,13.45,0.007491,0.2,0.001498
UTMOST,Portafolio Modelo Enero 2025 - Febrero 2025,Perfil B,Jupiter Dynamic Bond,LU0853555463,13.45,13.7,0.018587,0.2,0.003717
UTMOST,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil C,Canaccord Genuity Opportunity,IE00B3BRDK12,2.89,2.96,0.024221,0.55,0.013322
UTMOST,Portafolio Modelo Enero 2025 - Febrero 2025,Perfil C,Canaccord Genuity Opportunity,IE00B3BRDK12,2.96,2.94,-0.006757,0.55,-0.003716
UTMOST,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil C,Guinness Global Innovators,IE00BQXX3F31,27.44,28.74,0.047376,0.15,0.007106
UTMOST,Portafolio Modelo Enero 2025 - Febrero 2025,Perfil C,Guinness Global Innovators,IE00BQXX3F31,28.74,28.12,-0.021573,0.15,-0.003236
UTMOST,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil C,Invesco Global Healthcare Innovation,LU1775952176,219.55,237.74,0.082851,0.1,0.008285
UTMOST,Portafolio Modelo Enero 2025 - Febrero 2025,Perfil C,Invesco Global Healthcare Innovation,LU1775952176,237.74,231.67,-0.025532,0.1,-0.002553
UTMOST,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil C,JPMorgan US Bond,LU0070215933,239.94,241.27,0.005543,0.1,0.000554
UTMOST,Portafolio Modelo Enero 2025 - Febrero 2025,Perfil C,JPMorgan US Bond,LU0070215933,241.27,245.13,0.015999,0.1,0.0016
UTMOST,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil C,Jupiter Dynamic Bond,LU0853555463,13.35,13.45,0.007491,0.1,0.000749
UTMOST,Portafolio Modelo Enero 2025 - Febrero 2025,Perfil C,Jupiter Dynamic Bond,LU0853555463,13.45,13.7,0.018587,0.1,0.001859
UTMOST,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil D,Canaccord Genuity Opportunity,IE00B3BRDK12,2.89,2.96,0.024221,0.55,0.013322
UTMOST,Portafolio Modelo Enero 2025 - Febrero 2025,Perfil D,Canaccord Genuity Opportunity,IE00B3BRDK12,2.96,2.94,-0.006757,0.55,-0.003716
UTMOST,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil D,Guinness Global Innovators,IE00BQXX3F31,27.44,28.74,0.047376,0.2,0.009475
UTMOST,Portafolio Modelo Enero 2025 - Febrero 2025,Perfil D,Guinness Global Innovators,IE00BQXX3F31,28.74,28.12,-0.021573,0.2,-0.004315
UTMOST,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil D,BlackRock Sustainable Energy,LU0124384867,15.59,15.85,0.016677,0.1,0.001668
UTMOST,Portafolio Modelo Enero 2025 - Febrero 2025,Perfil D,BlackRock Sustainable Energy,LU0124384867,15.85,14.95,-0.056782,0.1,-0.005678
UTMOST,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil D,Invesco Global Healthcare Innovation,LU1775952176,219.55,237.74,0.082851,0.15,0.012428
UTMOST,Portafolio Modelo Enero 2025 - Febrero 2025,Perfil D,Invesco Global Healthcare Innovation,LU1775952176,237.74,231.67,-0.025532,0.15,-0.00383
UTMOST,Portafolio Modelo Febrero 2025 - Marzo2025,Perfil A,Schroder ISF US Dollar Liquidity,LU0136043808,123.32,123.73,0.003325,0.5,0.001662
UTMOST,Portafolio Modelo  Marzo 2025 - Abril 2025,Perfil A,Schroder ISF US Dollar Liquidity,LU0136043808,123.73,124.12,0.003152,0.5,0.001576
UTMOST,Portafolio Modelo Febrero 2025 - Marzo2025,Perfil A,Ninety One GSF US Dollar Money,LU0345758782,20.05,20.11,0.002993,0.5,0.001497
UTMOST,Portafolio Modelo  Marzo 2025 - Abril 2025,Perfil A,Ninety One GSF US Dollar Money,LU0345758782,20.11,20.17,0.002984,0.5,0.001492
UTMOST,Portafolio Modelo Febrero 2025 - Marzo2025,Perfil B,Canaccord Genuity Opportunity,IE00B3BRDK12,2.94,2.88,-0.020408,0.6,-0.012245
UTMOST,Portafolio Modelo  Marzo 2025 - Abril 2025,Perfil B,Canaccord Genuity Opportunity,IE00B3BRDK12,2.88,2.88,0.0,0.6,0.0
UTMOST,Portafolio Modelo Febrero 2025 - Marzo2025,Perfil B,JPMorgan US Bond,LU0070215933,245.13,245.42,0.001183,0.2,0.000237
UTMOST,Portafolio Modelo  Marzo 2025 - Abril 2025,Perfil B,JPMorgan US Bond,LU0070215933,245.42,246.14,0.002934,0.2,0.000587
UTMOST,Portafolio Modelo Febrero 2025 - Marzo2025,Perfil B,Jupiter Dynamic Bond,LU0853555463,13.7,13.6,-0.007299,0.2,-0.00146
UTMOST,Portafolio Modelo  Marzo 2025 - Abril 2025,Perfil B,Jupiter Dynamic Bond,LU0853555463,13.6,13.74,0.010294,0.2,0.002059
UTMOST,Portafolio Modelo Febrero 2025 - Marzo2025,Perfil C,Canaccord Genuity Opportunity,IE00B3BRDK12,2.94,2.88,-0.020408,0.55,-0.011224
UTMOST,Portafolio Modelo  Marzo 2025 - Abril 2025,Perfil C,Canaccord Genuity Opportunity,IE00B3BRDK12,2.88,2.88,0.0,0.55,0.0
UTMOST,Portafolio Modelo Febrero 2025 - Marzo2025,Perfil C,Guinness Global Innovators,IE00BQXX3F31,28.12,26.33,-0.063656,0.15,-0.009548
UTMOST,Portafolio Modelo  Marzo 2025 - Abril 2025,Perfil C,Guinness Global Innovators,IE00BQXX3F31,26.33,26.68,0.013293,0.15,0.001994
UTMOST,Portafolio Modelo Febrero 2025 - Marzo2025,Perfil C,Invesco Global Healthcare Innovation,LU1775952176,231.67,224.85,-0.029438,0.1,-0.002944
UTMOST,Portafolio Modelo  Marzo 2025 - Abril 2025,Perfil C,Invesco Global Healthcare Innovation,LU1775952176,224.85,225.22,0.001646,0.1,0.000165
UTMOST,Portafolio Modelo Febrero 2025 - Marzo2025,Perfil C,JPMorgan US Bond,LU0070215933,245.13,245.42,0.001183,0.1,0.000118
UTMOST,Portafolio Modelo  Marzo 2025 - Abril 2025,Perfil C,JPMorgan US Bond,LU0070215933,245.42,246.14,0.002934,0.1,0.000293
UTMOST,Portafolio Modelo Febrero 2025 - Marzo2025,Perfil C,Jupiter Dynamic Bond,LU0853555463,13.7,13.6,-0.007299,0.1,-0.00073
UTMOST,Portafolio Modelo  Marzo 2025 - Abril 2025,Perfil C,Jupiter Dynamic Bond,LU0853555463,13.6,13.74,0.010294,0.1,0.001029
UTMOST,Portafolio Modelo Febrero 2025 - Marzo2025,Perfil D,Canaccord Genuity Opportunity,IE00B3BRDK12,2.94,2.88,-0.020408,0.55,-0.011224
UTMOST,Portafolio Modelo  Marzo 2025 - Abril 2025,Perfil D,Canaccord Genuity Opportunity,IE00B3BRDK12,2.88,2.88,0.0,0.55,0.0
UTMOST,Portafolio Modelo Febrero 2025 - Marzo2025,Perfil D,Guinness Global Innovators,IE00BQXX3F31,28.12,26.33,-0.063656,0.2,-0.012731
UTMOST,Portafolio Modelo  Marzo 2025 - Abril 2025,Perfil D,Guinness Global Innovators,IE00BQXX3F31,26.33,26.68,0.013293,0.2,0.002659
UTMOST,Portafolio Modelo Febrero 2025 - Marzo2025,Perfil D,BlackRock Sustainable Energy,LU0124384867,14.95,14.25,-0.046823,0.1,-0.004682
UTMOST,Portafolio Modelo  Marzo 2025 - Abril 2025,Perfil D,BlackRock Sustainable Energy,LU0124384867,14.25,14.61,0.025263,0.1,0.002526
UTMOST,Portafolio Modelo Febrero 2025 - Marzo2025,Perfil D,Invesco Global Healthcare Innovation,LU1775952176,231.67,224.85,-0.029438,0.15,-0.004416
UTMOST,Portafolio Modelo  Marzo 2025 - Abril 2025,Perfil D,Invesco Global Healthcare Innovation,LU1775952176,224.85,225.22,0.001646,0.15,0.000247
UTMOST,Portafolio Modelo  Abril 2025 - Mayo 2025,Perfil A,Schroder ISF US Dollar Liquidity,LU0136043808,124.12,124.5,0.003062,0.5,0.001531
UTMOST,Portafolio Modelo  Mayo 2025 - Junio 2025,Perfil A,Schroder ISF US Dollar Liquidity,LU0136043808,124.5,124.94,0.003534,0.5,0.001767
UTMOST,Portafolio Modelo  Abril 2025 - Mayo 2025,Perfil A,Ninety One GSF US Dollar Money,LU0345758782,20.17,20.24,0.003471,0.5,0.001736
UTMOST,Portafolio Modelo  Mayo 2025 - Junio 2025,Perfil A,Ninety One GSF US Dollar Money,LU0345758782,20.24,19.92,-0.01581,0.5,-0.007905
UTMOST,Portafolio Modelo  Abril 2025 - Mayo 2025,Perfil B,Canaccord Genuity Opportunity,IE00B3BRDK12,2.88,2.99,0.038194,0.6,0.022916
UTMOST,Portafolio Modelo  Mayo 2025 - Junio 2025,Perfil B,Canaccord Genuity Opportunity,IE00B3BRDK12,2.99,3.08,0.0301,0.6,0.01806
UTMOST,Portafolio Modelo  Abril 2025 - Mayo 2025,Perfil B,JPMorgan US Bond,LU0070215933,246.14,243.98,-0.008775,0.2,-0.001755
UTMOST,Portafolio Modelo  Mayo 2025 - Junio 2025,Perfil B,JPMorgan US Bond,LU0070215933,243.98,247.69,0.015206,0.2,0.003041
UTMOST,Portafolio Modelo  Abril 2025 - Mayo 2025,Perfil B,Jupiter Dynamic Bond,LU0853555463,13.74,13.7,-0.002911,0.2,-0.000582
UTMOST,Portafolio Modelo  Mayo 2025 - Junio 2025,Perfil B,Jupiter Dynamic Bond,LU0853555463,13.7,13.92,0.016058,0.2,0.003212
UTMOST,Portafolio Modelo  Abril 2025 - Mayo 2025,Perfil C,Canaccord Genuity Opportunity,IE00B3BRDK12,2.88,2.99,0.038194,0.55,0.021007
UTMOST,Portafolio Modelo  Mayo 2025 - Junio 2025,Perfil C,Canaccord Genuity Opportunity,IE00B3BRDK12,2.99,3.08,0.0301,0.55,0.016555
UTMOST,Portafolio Modelo  Abril 2025 - Mayo 2025,Perfil C,Guinness Global Innovators,IE00BQXX3F31,26.68,28.5,0.068216,0.15,0.010232
UTMOST,Portafolio Modelo  Mayo 2025 - Junio 2025,Perfil C,Guinness Global Innovators,IE00BQXX3F31,28.5,30.06,0.054737,0.15,0.008211
UTMOST,Portafolio Modelo  Abril 2025 - Mayo 2025,Perfil C,Invesco Global Healthcare Innovation,LU1775952176,225.22,217.86,-0.032679,0.1,-0.003268
UTMOST,Portafolio Modelo  Mayo 2025 - Junio 2025,Perfil C,Invesco Global Healthcare Innovation,LU1775952176,217.86,223.86,0.027541,0.1,0.002754
UTMOST,Portafolio Modelo  Abril 2025 - Mayo 2025,Perfil C,JPMorgan US Bond,LU0070215933,246.14,243.98,-0.008775,0.1,-0.000878
UTMOST,Portafolio Modelo  Mayo 2025 - Junio 2025,Perfil C,JPMorgan US Bond,LU0070215933,243.98,247.69,0.015206,0.1,0.001521
UTMOST,Portafolio Modelo  Abril 2025 - Mayo 2025,Perfil C,Jupiter Dynamic Bond,LU0853555463,13.74,13.7,-0.002911,0.1,-0.000291
UTMOST,Portafolio Modelo  Mayo 2025 - Junio 2025,Perfil C,Jupiter Dynamic Bond,LU0853555463,13.7,13.92,0.016058,0.1,0.001606
UTMOST,Portafolio Modelo  Abril 2025 - Mayo 2025,Perfil D,Canaccord Genuity Opportunity,IE00B3BRDK12,2.88,2.99,0.038194,0.55,0.021007
UTMOST,Portafolio Modelo  Mayo 2025 - Junio 2025,Perfil D,Canaccord Genuity Opportunity,IE00B3BRDK12,2.99,3.08,0.0301,0.55,0.016555
UTMOST,Portafolio Modelo  Abril 2025 - Mayo 2025,Perfil D,Guinness Global Innovators,IE00BQXX3F31,26.68,28.5,0.068216,0.2,0.013643
UTMOST,Portafolio Modelo  Mayo 2025 - Junio 2025,Perfil D,Guinness Global Innovators,IE00BQXX3F31,28.5,30.06,0.054737,0.2,0.010947
UTMOST,Portafolio Modelo  Abril 2025 - Mayo 2025,Perfil D,BlackRock Sustainable Energy,LU0124384867,14.61,16.26,0.112936,0.1,0.011294
UTMOST,Portafolio Modelo  Mayo 2025 - Junio 2025,Perfil D,BlackRock Sustainable Energy,LU0124384867,16.26,16.99,0.044895,0.1,0.004489
UTMOST,Portafolio Modelo  Abril 2025 - Mayo 2025,Perfil D,Invesco Global Healthcare Innovation,LU1775952176,225.22,217.86,-0.032679,0.15,-0.004902
UTMOST,Portafolio Modelo  Mayo 2025 - Junio 2025,Perfil D,Invesco Global Healthcare Innovation,LU1775952176,217.86,223.86,0.027541,0.15,0.004131
UTMOST,Portafolio Modelo  Junio 2025 - Julio 2025,Perfil A,Schroder ISF US Dollar Liquidity,LU0136043808,124.94,125.34,0.003202,0.5,0.001601
UTMOST,Portafolio Modelo  Junio 2025 - Julio 2025,Perfil A,Ninety One GSF US Dollar Money,LU0345758782,19.92,19.99,0.003514,0.5,0.001757
UTMOST,Portafolio Modelo  Junio 2025 - Julio 2025,Perfil B,Canaccord Genuity Opportunity,IE00B3BRDK12,3.08,3.11,0.00974,0.6,0.005844
UTMOST,Portafolio Modelo  Junio 2025 - Julio 2025,Perfil B,JPMorgan US Bond,LU0070215933,247.69,247.66,-0.000121,0.2,-2.4e-05
UTMOST,Portafolio Modelo  Junio 2025 - Julio 2025,Perfil B,Jupiter Dynamic Bond,LU0853555463,13.92,13.94,0.001437,0.2,0.000287
UTMOST,Portafolio Modelo  Junio 2025 - Julio 2025,Perfil C,Canaccord Genuity Opportunity,IE00B3BRDK12,3.08,3.11,0.00974,0.55,0.005357
UTMOST,Portafolio Modelo  Junio 2025 - Julio 2025,Perfil C,Guinness Global Innovators,IE00BQXX3F31,30.06,30.04,-0.000665,0.15,-0.0001
UTMOST,Portafolio Modelo  Junio 2025 - Julio 2025,Perfil C,Invesco Global Healthcare Innovation,LU1775952176,223.86,222.21,-0.007371,0.1,-0.000737
UTMOST,Portafolio Modelo  Junio 2025 - Julio 2025,Perfil C,JPMorgan US Bond,LU0070215933,247.69,247.66,-0.000121,0.1,-1.2e-05
UTMOST,Portafolio Modelo  Junio 2025 - Julio 2025,Perfil C,Jupiter Dynamic Bond,LU0853555463,13.92,13.94,0.001437,0.1,0.000144
UTMOST,Portafolio Modelo  Junio 2025 - Julio 2025,Perfil D,Canaccord Genuity Opportunity,IE00B3BRDK12,3.08,3.11,0.00974,0.55,0.005357
UTMOST,Portafolio Modelo  Junio 2025 - Julio 2025,Perfil D,Guinness Global Innovators,IE00BQXX3F31,30.06,30.04,-0.000665,0.2,-0.000133
UTMOST,Portafolio Modelo  Junio 2025 - Julio 2025,Perfil D,BlackRock Sustainable Energy,LU0124384867,16.99,18.14,0.067687,0.1,0.006769
UTMOST,Portafolio Modelo  Junio 2025 - Julio 2025,Perfil D,Invesco Global Healthcare Innovation,LU1775952176,223.86,222.21,-0.007371,0.15,-0.001106
Utmost Below,Portafolio Modelo Jun 2023 - Junio 2024,Perfil A,Schroder ISF US Dollar Liquidity,LU0136043808,114.04,119.57,0.048492,0.5,0.024246
Utmost Below,Portafolio Modelo Jun 2023 - Junio 2024,Perfil A,Ninety One GSF US Dollar Money,LU0345758782,19.99,19.93,-0.003002,0.5,-0.001501
Utmost Below,Portafolio Modelo Jun 2023 - Junio 2024,Perfil B,Canaccord Genuity Opportunity,IE00B3BRDK12,2.51,2.83,0.12749,0.6,0.076494
Utmost Below,Portafolio Modelo Jun 2023 - Junio 2024,Perfil B,JPMorgan US Bond,LU0070215933,229.71,235.06,0.02329,0.2,0.004658
Utmost Below,Portafolio Modelo Jun 2023 - Junio 2024,Perfil B,Invesco Bond Fund,LU1775948141,10.25,10.38,0.012683,0.2,0.002537
Utmost Below,Portafolio Modelo Jun 2023 - Junio 2024,Perfil C,Canaccord Genuity Opportunity,IE00B3BRDK12,2.51,2.83,0.12749,0.6,0.076494
Utmost Below,Portafolio Modelo Jun 2023 - Junio 2024,Perfil C,Guinness Global Innovators,IE00BQXX3F31,22.08,27.33,0.237772,0.2,0.047554
Utmost Below,Portafolio Modelo Jun 2023 - Junio 2024,Perfil C,Invesco Bond Fund,LU1775948141,10.25,10.38,0.012683,0.2,0.002537
Utmost Below,Portafolio Modelo Jun 2023 - Junio 2024,Perfil D,Canaccord Genuity Opportunity,IE00B3BRDK12,2.51,2.83,0.12749,0.6,0.076494
Utmost Below,Portafolio Modelo Jun 2023 - Junio 2024,Perfil D,Guinness Global Innovators,IE00BQXX3F31,22.08,27.33,0.237772,0.2,0.047554
Utmost Below,Portafolio Modelo Jun 2023 - Junio 2024,Perfil D,Invesco Global Healthcare Innovation,LU1775952176,208.95,238.37,0.140799,0.2,0.02816
Utmost Below,Portafolio Modelo Jun 2024 - Julio 2024,Perfil A,Schroder ISF US Dollar Liquidity,LU0136043808,119.57,120.12,0.0046,0.5,0.0023
Utmost Below,Portafolio Modelo Jun 2024 - Julio 2024,Perfil A,Ninety One GSF US Dollar Money,LU0345758782,19.93,19.99,0.003011,0.5,0.001505
Utmost Below,Portafolio Modelo Jun 2024 - Julio 2024,Perfil B,Canaccord Genuity Opportunity,IE00B3BRDK12,2.83,2.82,-0.003534,0.6,-0.00212
Utmost Below,Portafolio Modelo Jun 2024 - Julio 2024,Perfil B,JPMorgan US Bond,LU0070215933,235.06,241.18,0.026036,0.2,0.005207
Utmost Below,Portafolio Modelo Jun 2024 - Julio 2024,Perfil B,Invesco Bond Fund,LU1775948141,10.38,10.76,0.036609,0.2,0.007322
Utmost Below,Portafolio Modelo Jun 2024 - Julio 2024,Perfil C,Canaccord Genuity Opportunity,IE00B3BRDK12,2.83,2.82,-0.003534,0.6,-0.00212
Utmost Below,Portafolio Modelo Jun 2024 - Julio 2024,Perfil C,Guinness Global Innovators,IE00BQXX3F31,27.33,26.34,-0.036224,0.2,-0.007245
Utmost Below,Portafolio Modelo Jun 2024 - Julio 2024,Perfil C,Invesco Bond Fund,LU1775948141,10.38,10.76,0.036609,0.2,0.007322
Utmost Below,Portafolio Modelo Jun 2024 - Julio 2024,Perfil D,Canaccord Genuity Opportunity,IE00B3BRDK12,2.83,2.82,-0.003534,0.6,-0.00212
Utmost Below,Portafolio Modelo Jun 2024 - Julio 2024,Perfil D,Guinness Global Innovators,IE00BQXX3F31,27.33,26.34,-0.036224,0.2,-0.007245
Utmost Below,Portafolio Modelo Jun 2024 - Julio 2024,Perfil D,Invesco Global Healthcare Innovation,LU1775952176,238.37,240.02,0.006922,0.2,0.001384
Utmost Below,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil A,Schroder ISF US Dollar Liquidity,LU0136043808,120.66,121.21,0.004558,0.5,0.002279
Utmost Below,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil A,Ninety One GSF US Dollar Money,LU0345758782,20.09,20.17,0.003982,0.5,0.001991
Utmost Below,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil B,Canaccord Genuity Opportunity,IE00B3BRDK12,2.87,2.92,0.017422,0.6,0.010453
Utmost Below,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil B,JPMorgan US Bond,LU0070215933,245.01,248.09,0.012571,0.2,0.002514
Utmost Below,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil B,Jupiter Dynamic Bond,LU0853555463,13.74,13.84,0.007278,0.2,0.001456
Utmost Below,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil C,Canaccord Genuity Opportunity,IE00B3BRDK12,2.87,2.92,0.017422,0.6,0.010453
Utmost Below,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil C,Guinness Global Innovators,IE00BQXX3F31,27.52,27.58,0.00218,0.2,0.000436
Utmost Below,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil C,JPMorgan US Bond,LU0070215933,245.01,248.09,0.012571,0.2,0.002514
Utmost Below,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil D,Canaccord Genuity Opportunity,IE00B3BRDK12,2.87,2.92,0.017422,0.6,0.010453
Utmost Below,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil D,Guinness Global Innovators,IE00BQXX3F31,27.52,27.58,0.00218,0.2,0.000436
Utmost Below,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil D,Invesco Global Healthcare Innovation,LU1775952176,250.51,243.11,-0.02954,0.2,-0.005908
Utmost Below,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil A,Schroder ISF US Dollar Liquidity,LU0136043808,121.62,122.05,0.003536,0.5,0.001768
Utmost Below,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil A,Ninety One GSF US Dollar Money,LU0345758782,20.24,20.31,0.003458,0.5,0.001729
Utmost Below,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil B,Canaccord Genuity Opportunity,IE00B3BRDK12,2.88,2.95,0.024306,0.6,0.014584
Utmost Below,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil B,JPMorgan US Bond,LU0070215933,240.88,243.38,0.010379,0.2,0.002076
Utmost Below,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil B,Jupiter Dynamic Bond,LU0853555463,13.45,13.53,0.005948,0.2,0.00119
Utmost Below,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil C,Canaccord Genuity Opportunity,IE00B3BRDK12,2.88,2.95,0.024306,0.6,0.014584
Utmost Below,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil C,Guinness Global Innovators,IE00BQXX3F31,27.19,28.04,0.031261,0.2,0.006252
Utmost Below,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil C,JPMorgan US Bond,LU0070215933,240.88,243.38,0.010379,0.2,0.002076
